"D22473F4-C80E-7B40-E053-6C04A8C0A630","305500","2021-06-03","W5 1BN","F","Y","L","535","WESTGATE HOUSE","WEST GATE","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D22473F4-C80E-7B40-E053-6C04A8C0A630/current"
"D707E534-BAC5-0AD9-E053-6B04A8C067CC","305500","2021-11-30","W5 1BN","F","Y","L","536","WESTGATE HOUSE","WEST GATE","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D707E534-BAC5-0AD9-E053-6B04A8C067CC/current"
"D93B27B0-38B1-3100-E053-6C04A8C08887","256500","2021-06-10","W5 1BN","F","Y","L","537","WESTGATE HOUSE","WEST GATE","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D93B27B0-38B1-3100-E053-6C04A8C08887/current"
"D4D42645-3195-27F6-E053-6C04A8C0A572","303620","2021-09-30","W5 1BN","F","Y","L","538","WESTGATE HOUSE","WEST GATE","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D4D42645-3195-27F6-E053-6C04A8C0A572/current"
"D22473F4-C847-7B40-E053-6C04A8C0A630","318250","2021-08-31","W5 1BN","F","Y","L","539","WESTGATE HOUSE","WEST GATE","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D22473F4-C847-7B40-E053-6C04A8C0A630/current"
"D22473F4-C843-7B40-E053-6C04A8C0A630","516480","2021-07-30","W5 1BN","F","Y","L","540","WESTGATE HOUSE","WEST GATE","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D22473F4-C843-7B40-E053-6C04A8C0A630/current"
"E073986C-1334-2134-E053-6C04A8C0233B","280000","2021-06-24","W5 1BN","F","Y","L","541","WESTGATE HOUSE","WEST GATE","","LONDON","EALING","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/E073986C-1334-2134-E053-6C04A8C0233B/current"
"EC7AD099-3C40-9200-E053-6C04A8C0E306","432000","2022-04-13","W5 1BN","F","Y","L","542","WESTGATE HOUSE","WEST GATE","","LONDON","EALING","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/EC7AD099-3C40-9200-E053-6C04A8C0E306/current"
"DE2D0CDF-47EC-51EE-E053-6C04A8C00671","584200","2022-03-04","W5 1BN","F","Y","L","603","WESTGATE HOUSE","WEST GATE","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/DE2D0CDF-47EC-51EE-E053-6C04A8C00671/current"
"045A1898-461D-9A24-E063-4804A8C048EA","675750","2021-04-29","W5 1BN","F","Y","L","606","WESTGATE HOUSE","WEST GATE","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/045A1898-461D-9A24-E063-4804A8C048EA/current"
"D22473F4-C7CB-7B40-E053-6C04A8C0A630","441000","2021-04-28","W5 1BN","F","Y","L","608","WESTGATE HOUSE","WEST GATE","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D22473F4-C7CB-7B40-E053-6C04A8C0A630/current"
"D707E536-5F3B-0AD9-E053-6B04A8C067CC","444125","2021-11-24","W5 1BN","F","Y","L","609","WESTGATE HOUSE","WEST GATE","","LONDON","EALING","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/D707E536-5F3B-0AD9-E053-6B04A8C067CC/current"
"D22473F4-C7CC-7B40-E053-6C04A8C0A630","530000","2021-06-28","W5 1BN","F","Y","L","611","WESTGATE HOUSE","WEST GATE","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D22473F4-C7CC-7B40-E053-6C04A8C0A630/current"
"D22473F4-C819-7B40-E053-6C04A8C0A630","393675","2021-04-08","W5 1BN","F","Y","L","616","WESTGATE HOUSE","WEST GATE","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D22473F4-C819-7B40-E053-6C04A8C0A630/current"
"D22473F4-C872-7B40-E053-6C04A8C0A630","494400","2021-04-28","W5 1BN","F","Y","L","619","WESTGATE HOUSE","WEST GATE","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D22473F4-C872-7B40-E053-6C04A8C0A630/current"
"D22473F4-C725-7B40-E053-6C04A8C0A630","680500","2021-04-28","W5 1BP","F","Y","L","704","WESTGATE HOUSE","WEST GATE","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D22473F4-C725-7B40-E053-6C04A8C0A630/current"
"045A1898-4614-9A24-E063-4804A8C048EA","450450","2021-12-15","W5 1BP","F","Y","L","705","WESTGATE HOUSE","WEST GATE","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/045A1898-4614-9A24-E063-4804A8C048EA/current"
"D22473F4-C81B-7B40-E053-6C04A8C0A630","607500","2021-06-08","W5 1BP","F","Y","L","711","WESTGATE HOUSE","WEST GATE","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D22473F4-C81B-7B40-E053-6C04A8C0A630/current"
"D22473F4-C709-7B40-E053-6C04A8C0A630","499200","2021-04-28","W5 1BP","F","Y","L","712","WESTGATE HOUSE","WEST GATE","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D22473F4-C709-7B40-E053-6C04A8C0A630/current"
"D22473F4-C7A4-7B40-E053-6C04A8C0A630","635000","2021-06-03","W5 1BP","F","Y","L","714","WESTGATE HOUSE","WEST GATE","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D22473F4-C7A4-7B40-E053-6C04A8C0A630/current"
"D22473F4-C81A-7B40-E053-6C04A8C0A630","634700","2021-04-28","W5 1BP","F","Y","L","716","WESTGATE HOUSE","WEST GATE","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D22473F4-C81A-7B40-E053-6C04A8C0A630/current"
"D22473F4-C804-7B40-E053-6C04A8C0A630","680200","2021-05-13","W5 1BP","F","Y","L","811","WESTGATE HOUSE","WEST GATE","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D22473F4-C804-7B40-E053-6C04A8C0A630/current"
"D22473F4-C7C1-7B40-E053-6C04A8C0A630","640000","2021-06-30","W5 1BP","F","Y","L","812","WESTGATE HOUSE","WEST GATE","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D22473F4-C7C1-7B40-E053-6C04A8C0A630/current"
"F5E8B080-D4FD-3A13-E053-6C04A8C060B7","675000","2022-05-20","W5 1BP","F","Y","L","813","WESTGATE HOUSE","WEST GATE","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/F5E8B080-D4FD-3A13-E053-6C04A8C060B7/current"
"045A1898-D004-9A24-E063-4804A8C048EA","650000","2022-10-06","W5 1BQ","T","N","F","","59","FOWLERS WALK","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/045A1898-D004-9A24-E063-4804A8C048EA/current"
"D4D42646-0A32-27F6-E053-6C04A8C0A572","875000","2021-06-30","W5 1BQ","T","N","F","","69","FOWLERS WALK","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D4D42646-0A32-27F6-E053-6C04A8C0A572/current"
"DE2D0CDF-F0E0-51EE-E053-6C04A8C00671","850000","2021-11-05","W5 1BQ","T","N","F","","79","FOWLERS WALK","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/DE2D0CDF-F0E0-51EE-E053-6C04A8C00671/current"
"C8A3A576-6959-0425-E053-6C04A8C0947B","840000","2020-10-30","W5 1BQ","T","N","F","","93","FOWLERS WALK","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/C8A3A576-6959-0425-E053-6C04A8C0947B/current"
"01EB45EF-FC3D-40F3-E063-4704A8C05FDE","775000","2023-06-16","W5 1BQ","S","N","F","","101","FOWLERS WALK","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/01EB45EF-FC3D-40F3-E063-4704A8C05FDE/current"
"D4D42646-0EB9-27F6-E053-6C04A8C0A572","560000","2021-06-11","W5 1BQ","T","N","F","","129","FOWLERS WALK","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D4D42646-0EB9-27F6-E053-6C04A8C0A572/current"
"CB0035E5-778C-58AE-E053-6B04A8C091AF","550000","2021-06-29","W5 1BU","F","N","L","FLAT 10","28","CASTLEBAR PARK","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/CB0035E5-778C-58AE-E053-6B04A8C091AF/current"
"EED73E75-1B64-6AF3-E053-6C04A8C08ABA","500000","2022-05-26","W5 1BU","F","N","L","FLAT 6","28","CASTLEBAR PARK","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/EED73E75-1B64-6AF3-E053-6C04A8C08ABA/current"
"F5E8B080-CFCD-3A13-E053-6C04A8C060B7","1250000","2022-09-05","W5 1BU","D","N","F","","56","CASTLEBAR PARK","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/F5E8B080-CFCD-3A13-E053-6C04A8C060B7/current"
"80E1AA97-AB22-7BF8-E053-6C04A8C00BF2","790000","2019-01-17","W5 1BU","S","N","F","","88","CASTLEBAR PARK","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/80E1AA97-AB22-7BF8-E053-6C04A8C00BF2/current"
"E7B085FB-C059-7E31-E053-6C04A8C0E67F","815000","2022-07-21","W5 1BU","S","N","F","","90","CASTLEBAR PARK","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/E7B085FB-C059-7E31-E053-6C04A8C0E67F/current"
"85866A65-A07C-143F-E053-6B04A8C06A15","400000","2019-03-01","W5 1BX","F","N","L","FLAT 1","WHITE LODGE","CASTLEBAR PARK","","LONDON","EALING","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/85866A65-A07C-143F-E053-6B04A8C06A15/current"
"D93B27B0-332A-3100-E053-6C04A8C08887","330000","2022-01-21","W5 1BX","F","N","L","FLAT 10","WHITE LODGE","CASTLEBAR PARK","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D93B27B0-332A-3100-E053-6C04A8C08887/current"
"CFC9085C-40AA-9A70-E053-6B04A8C09D6A","452500","2021-06-23","W5 1BX","F","N","L","FLAT 14","WHITE LODGE","CASTLEBAR PARK","","LONDON","EALING","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/CFC9085C-40AA-9A70-E053-6B04A8C09D6A/current"
"F5E8B080-D144-3A13-E053-6C04A8C060B7","182000","2023-01-25","W5 1BX","F","N","L","FLAT 3","WHITE LODGE","CASTLEBAR PARK","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/F5E8B080-D144-3A13-E053-6C04A8C060B7/current"
"C8A3A575-CEE6-0425-E053-6C04A8C0947B","560000","2021-03-22","W5 1BX","F","N","L","11","NEWMAN COURT, 6","CASTLEBAR PARK","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/C8A3A575-CEE6-0425-E053-6C04A8C0947B/current"
"FFA361DA-7D2F-8A03-E053-4804A8C01F61","600000","2023-06-01","W5 1BX","F","N","L","13","NEWMAN COURT, 6","CASTLEBAR PARK","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/FFA361DA-7D2F-8A03-E053-4804A8C01F61/current"
"BA558B33-638E-76EF-E053-6B04A8C0B4B7","355000","2020-06-09","W5 1BX","F","N","L","FLAT 10","WARREN COURT, 10","CASTLEBAR PARK","","LONDON","EALING","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/BA558B33-638E-76EF-E053-6B04A8C0B4B7/current"
"98C75471-70CC-72E9-E053-6B04A8C042F0","432000","2019-10-17","W5 1BX","F","N","L","FLAT 12","WARREN COURT, 10","CASTLEBAR PARK","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/98C75471-70CC-72E9-E053-6B04A8C042F0/current"
"B0A9D11B-2DC1-4C1F-E053-6C04A8C0D716","210000","2020-05-05","W5 1BX","F","N","L","FLAT 15","WARREN COURT, 10","CASTLEBAR PARK","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/B0A9D11B-2DC1-4C1F-E053-6C04A8C0D716/current"
"919FEC06-0CD6-9A90-E053-6C04A8C0A300","400000","2019-05-21","W5 1BY","F","N","L","FLAT 11","KINGS COURT","CASTLEBAR PARK","","LONDON","EALING","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/919FEC06-0CD6-9A90-E053-6C04A8C0A300/current"
"F87E72F8-897E-176C-E053-6B04A8C0D2BE","435000","2023-01-31","W5 1BY","F","N","L","FLAT 12","KINGS COURT","CASTLEBAR PARK","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/F87E72F8-897E-176C-E053-6B04A8C0D2BE/current"
"C3C3F9B5-509C-362B-E053-6B04A8C03ACC","535000","2021-05-17","W5 1BY","F","N","L","FLAT 7","KINGS COURT","CASTLEBAR PARK","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/C3C3F9B5-509C-362B-E053-6B04A8C03ACC/current"
"EA3278A9-7315-2676-E053-6B04A8C015F8","500000","2022-08-26","W5 1BZ","F","N","L","FLAT 4","CURZON HOUSE","CASTLEBAR PARK","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/EA3278A9-7315-2676-E053-6B04A8C015F8/current"
"C3C3F9B5-53C7-362B-E053-6B04A8C03ACC","520000","2021-02-24","W5 1BZ","F","N","L","FLAT 6","CURZON HOUSE","CASTLEBAR PARK","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/C3C3F9B5-53C7-362B-E053-6B04A8C03ACC/current"
"965B6D90-F5BE-95E4-E053-6C04A8C07729","680000","2019-03-15","W5 1DA","F","N","L","","53A","CASTLEBAR PARK","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/965B6D90-F5BE-95E4-E053-6C04A8C07729/current"
"E53EDD2D-4AAD-83EC-E053-6B04A8C03A59","560000","2022-05-26","W5 1DA","S","N","L","","55","CASTLEBAR PARK","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/E53EDD2D-4AAD-83EC-E053-6B04A8C03A59/current"
"AC07BBCF-CEEE-0445-E053-6C04A8C01E31","721000","2020-05-15","W5 1DA","F","N","L","","55A","CASTLEBAR PARK","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/AC07BBCF-CEEE-0445-E053-6C04A8C01E31/current"
"85866A65-0704-143F-E053-6B04A8C06A15","475616","2019-03-15","W5 1DA","F","N","L","","55A","CASTLEBAR PARK","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/85866A65-0704-143F-E053-6B04A8C06A15/current"
"B82222ED-0F61-6691-E053-6B04A8C02FB2","1200000","2020-10-28","W5 1DA","T","N","F","","59","CASTLEBAR PARK","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/B82222ED-0F61-6691-E053-6B04A8C02FB2/current"
"DE2D0CDF-F11C-51EE-E053-6C04A8C00671","1288150","2022-03-10","W5 1DA","S","N","F","","65","CASTLEBAR PARK","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/DE2D0CDF-F11C-51EE-E053-6C04A8C00671/current"
"A96E4ACB-CE60-9205-E053-6C04A8C0DA09","430000","2020-04-09","W5 1DB","F","N","L","FLAT 6","DORAN COURT","CASTLEBAR PARK","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/A96E4ACB-CE60-9205-E053-6C04A8C0DA09/current"
"98C75472-A070-72E9-E053-6B04A8C042F0","450000","2019-10-31","W5 1DB","F","N","L","FLAT 6","DORAN COURT","CASTLEBAR PARK","","LONDON","EALING","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/98C75472-A070-72E9-E053-6B04A8C042F0/current"
"B0A9D11B-2AAB-4C1F-E053-6C04A8C0D716","440000","2020-07-24","W5 1DB","F","N","L","FLAT 9","DORAN COURT","CASTLEBAR PARK","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/B0A9D11B-2AAB-4C1F-E053-6C04A8C0D716/current"
"E7B085FC-886D-7E31-E053-6C04A8C0E67F","1100000","2022-08-03","W5 1DD","T","N","F","","3B","CASTLEBAR PARK","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/E7B085FC-886D-7E31-E053-6C04A8C0E67F/current"
"EC7AD099-3692-9200-E053-6C04A8C0E306","1180000","2022-06-15","W5 1DD","T","N","F","","3D","CASTLEBAR PARK","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/EC7AD099-3692-9200-E053-6C04A8C0E306/current"
"E073986B-812D-2134-E053-6C04A8C0233B","740000","2022-02-15","W5 1DE","T","N","F","","6","SOVEREIGN CLOSE","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/E073986B-812D-2134-E053-6C04A8C0233B/current"
"BA558B33-63CB-76EF-E053-6B04A8C0B4B7","346040","2020-03-31","W5 1DL","O","N","L","ENTRANCE SHOP","HANGER LANE STATION","HANGER LANE","","LONDON","EALING","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/BA558B33-63CB-76EF-E053-6B04A8C0B4B7/current"
"BA558B33-63C7-76EF-E053-6B04A8C0B4B7","128692","2020-03-31","W5 1DL","O","N","L","TICKET HALL KIOSK","HANGER LANE STATION","HANGER LANE","","LONDON","EALING","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/BA558B33-63C7-76EF-E053-6B04A8C0B4B7/current"
"DBA933F8-E5FE-669D-E053-6B04A8C0AD56","345000","2020-04-06","W5 1DX","F","N","L","FLAT 2","62","PRIORY GARDENS","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/DBA933F8-E5FE-669D-E053-6B04A8C0AD56/current"
"D707E535-A345-0AD9-E053-6B04A8C067CC","640000","2021-06-29","W5 1DY","S","N","F","","39","PRIORY GARDENS","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D707E535-A345-0AD9-E053-6B04A8C067CC/current"
"9DBAD221-FCE0-6EB3-E053-6B04A8C0F257","595000","2019-12-19","W5 1DY","S","N","F","","58","PRIORY GARDENS","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/9DBAD221-FCE0-6EB3-E053-6B04A8C0F257/current"
"BA558B32-D882-76EF-E053-6B04A8C0B4B7","578000","2020-12-07","W5 1DZ","T","N","F","","5","CLEVELEY CRESCENT","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/BA558B32-D882-76EF-E053-6B04A8C0B4B7/current"
"D93B27B1-1172-3100-E053-6C04A8C08887","530000","2021-09-17","W5 1DZ","T","N","F","","9","CLEVELEY CRESCENT","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D93B27B1-1172-3100-E053-6C04A8C08887/current"
"F3B6C197-AAFC-6E40-E053-6C04A8C0B3B4","400000","2021-06-11","W5 1DZ","F","N","L","FLAT 1","19","CLEVELEY CRESCENT","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/F3B6C197-AAFC-6E40-E053-6C04A8C0B3B4/current"
"EED73E75-1ECD-6AF3-E053-6C04A8C08ABA","390000","2021-11-30","W5 1DZ","F","N","L","FLAT 2","19","CLEVELEY CRESCENT","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/EED73E75-1ECD-6AF3-E053-6C04A8C08ABA/current"
"E2D14904-FFC1-4C2D-E053-6B04A8C0422B","320000","2021-11-30","W5 1DZ","F","N","L","FLAT B","67","CLEVELEY CRESCENT","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/E2D14904-FFC1-4C2D-E053-6B04A8C0422B/current"
"E2D14904-FFC2-4C2D-E053-6B04A8C0422B","310000","2021-11-30","W5 1DZ","F","N","L","","67","CLEVELEY CRESCENT","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/E2D14904-FFC2-4C2D-E053-6B04A8C0422B/current"
"AC07BBD0-4673-0445-E053-6C04A8C01E31","181560","2020-05-15","W5 1DZ","T","N","F","","73","CLEVELEY CRESCENT","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/AC07BBD0-4673-0445-E053-6C04A8C01E31/current"
"87E1551D-DBDB-6405-E053-6C04A8C0B2EE","475000","2019-03-22","W5 1DZ","T","N","F","","75","CLEVELEY CRESCENT","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551D-DBDB-6405-E053-6C04A8C0B2EE/current"
"E073986B-7CE1-2134-E053-6C04A8C0233B","578000","2021-12-17","W5 1EA","T","N","F","","68","CLEVELEY CRESCENT","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/E073986B-7CE1-2134-E053-6C04A8C0233B/current"
"D22473F5-AFF9-7B40-E053-6C04A8C0A630","525000","2021-06-30","W5 1ED","T","N","F","","1","ST AUGUSTINES AVENUE","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D22473F5-AFF9-7B40-E053-6C04A8C0A630/current"
"D22473F6-88FB-7B40-E053-6C04A8C0A630","550000","2021-06-28","W5 1ED","T","N","F","","13","ST AUGUSTINES AVENUE","","LONDON","EALING","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/D22473F6-88FB-7B40-E053-6C04A8C0A630/current"
"C6209F5F-8F79-295E-E053-6C04A8C0DDCC","790000","2021-03-26","W5 1ED","T","N","F","","16","ST AUGUSTINES AVENUE","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/C6209F5F-8F79-295E-E053-6C04A8C0DDCC/current"
"E2D14905-C38D-4C2D-E053-6B04A8C0422B","645000","2022-05-30","W5 1ED","T","N","F","","20","ST AUGUSTINES AVENUE","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/E2D14905-C38D-4C2D-E053-6B04A8C0422B/current"
"CD5A9DCC-215C-310A-E053-6C04A8C00A1F","580000","2021-05-14","W5 1ED","S","N","F","","26","ST AUGUSTINES AVENUE","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/CD5A9DCC-215C-310A-E053-6C04A8C00A1F/current"
"8CAC1318-F48D-0253-E053-6B04A8C08E51","2010000","2019-05-10","W5 1EE","O","N","F","","10 - 12","ABBEY PARADE","","LONDON","EALING","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-F48D-0253-E053-6B04A8C08E51/current"
"DBA933FA-7F09-669D-E053-6B04A8C0AD56","42000000","2021-11-30","W5 1EL","O","N","F","","A G B HOUSE","WEST GATE","","LONDON","EALING","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/DBA933FA-7F09-669D-E053-6B04A8C0AD56/current"
"CD5A9DCC-9BEA-310A-E053-6C04A8C00A1F","385000","2021-03-29","W5 1EN","F","N","L","FLAT 10","GREYSTOKE COURT","HANGER LANE","","LONDON","EALING","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/CD5A9DCC-9BEA-310A-E053-6C04A8C00A1F/current"
"D707E535-A909-0AD9-E053-6B04A8C067CC","375000","2021-08-19","W5 1EN","F","N","L","FLAT 11","GREYSTOKE COURT","HANGER LANE","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D707E535-A909-0AD9-E053-6B04A8C067CC/current"
"EC7AD099-FA15-9200-E053-6C04A8C0E306","360000","2022-09-15","W5 1EN","F","N","L","FLAT 18","GREYSTOKE COURT","HANGER LANE","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/EC7AD099-FA15-9200-E053-6C04A8C0E306/current"
"8355F009-CF54-55C5-E053-6B04A8C0D090","26500","2019-01-15","W5 1EN","O","N","L","GARAGE 18","GREYSTOKE COURT","HANGER LANE","","LONDON","EALING","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/8355F009-CF54-55C5-E053-6B04A8C0D090/current"
"8355F009-CF63-55C5-E053-6B04A8C0D090","23000","2019-01-15","W5 1EN","O","N","L","GARAGE 7","GREYSTOKE COURT","HANGER LANE","","LONDON","EALING","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/8355F009-CF63-55C5-E053-6B04A8C0D090/current"
"EED73E75-2002-6AF3-E053-6C04A8C08ABA","320000","2022-06-08","W5 1EP","F","N","L","","1","GREYSTOKE GARDENS","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/EED73E75-2002-6AF3-E053-6C04A8C08ABA/current"
"DE2D0CDF-4844-51EE-E053-6C04A8C00671","425000","2021-09-27","W5 1EP","F","N","L","","11","GREYSTOKE GARDENS","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/DE2D0CDF-4844-51EE-E053-6C04A8C00671/current"
"8A78B2AF-3193-5CB0-E053-6B04A8C0F504","375000","2019-04-30","W5 1EP","F","N","L","","21","GREYSTOKE GARDENS","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-3193-5CB0-E053-6B04A8C0F504/current"
"AC07BBCF-CD9F-0445-E053-6C04A8C01E31","360000","2019-08-12","W5 1EP","F","N","L","","23","GREYSTOKE GARDENS","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/AC07BBCF-CD9F-0445-E053-6C04A8C01E31/current"
"85866A64-5C48-143F-E053-6B04A8C06A15","400000","2019-03-15","W5 1EP","F","N","L","","33","GREYSTOKE GARDENS","","LONDON","EALING","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/85866A64-5C48-143F-E053-6B04A8C06A15/current"
"D22473F6-6C15-7B40-E053-6C04A8C0A630","269000","2021-06-30","W5 1ET","F","N","L","","6A","ROYAL PARADE","EALING","LONDON","EALING","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/D22473F6-6C15-7B40-E053-6C04A8C0A630/current"
